caseid,time,activity
78,29352,begin_service
78,29431,end_service
79,29799,arrival
79,29799,join_queue
79,29799,begin_service
79,30099,end_service
80,30226,arrival
80,30226,join_queue
80,30226,begin_service
80,30286,end_service
81,30358,arrival
81,30358,join_queue
81,30358,begin_service
81,30418,end_service
82,32683,arrival
82,32683,join_queue
82,32683,begin_service
82,32779,end_service
83,33190,arrival
83,33190,join_queue
83,33190,begin_service
83,33250,end_service
84,33987,arrival
84,33987,join_queue
84,33987,begin_service
84,34047,end_service
85,34527,arrival
85,34527,join_queue
85,34527,begin_service
86,34721,arrival
86,34721,join_queue
85,34732,end_service
86,34732,begin_service
86,34792,end_service
87,35006,arrival
87,35006,join_queue
87,35006,begin_service
87,35066,end_service
