caseid,time,activity
139,34090,begin_service
139,34150,end_service
140,34735,arrival
140,34735,join_queue
140,34735,begin_service
140,34921,end_service
141,35198,arrival
141,35198,join_queue
141,35198,begin_service
142,35253,arrival
142,35253,join_queue
142,35253,begin_service
141,35291,end_service
142,35313,end_service
143,35915,arrival
143,35915,join_queue
143,35915,begin_service
143,35975,end_service
