caseid,time,activity
48,16741,arrival
48,16741,join_queue
48,16741,begin_service
48,16961,end_service
49,17460,arrival
49,17460,join_queue
49,17460,begin_service
49,17529,end_service
50,18019,arrival
50,18019,join_queue
50,18019,begin_service
50,18079,end_service
51,18180,arrival
51,18180,join_queue
51,18180,begin_service
52,18193,arrival
52,18193,join_queue
51,18255,end_service
52,18255,begin_service
53,18295,arrival
53,18295,join_queue
52,18315,end_service
53,18315,begin_service
53,18398,end_service
54,18940,arrival
54,18940,join_queue
54,18940,begin_service
55,18943,arrival
55,18943,join_queue
56,18980,arrival
56,18980,join_queue
54,19006,end_service
55,19006,begin_service
55,19151,end_service
56,19151,begin_service
56,19211,end_service
57,19310,arrival
57,19310,join_queue
57,19310,begin_service
57,19370,end_service
58,19623,arrival
58,19623,join_queue
58,19623,begin_service
58,19886,end_service
59,20656,arrival
59,20656,join_queue
59,20656,begin_service
59,20769,end_service
60,21034,arrival
60,21034,join_queue
60,21034,begin_service
60,21155,end_service
61,21222,arrival
61,21222,join_queue
61,21222,begin_service
62,21233,arrival
62,21233,join_queue
61,21282,end_service
62,21282,begin_service
63,21293,arrival
63,21293,join_queue
62,21535,end_service
63,21535,begin_service
63,21717,end_service
64,21813,arrival
64,21813,join_queue
64,21813,begin_service
65,21815,arrival
65,21815,join_queue
66,21826,arrival
66,21826,join_queue
64,21877,end_service
65,21877,begin_service
65,21938,end_service
66,21938,begin_service
67,21942,arrival
67,21942,join_queue
66,22058,end_service
67,22058,begin_service
67,22177,end_service
68,22184,arrival
68,22184,join_queue
68,22184,begin_service
68,22275,end_service
69,22479,arrival
69,22479,join_queue
69,22479,begin_service
69,22576,end_service
70,22744,arrival
70,22744,join_queue
70,22744,begin_service
71,22887,arrival
71,22887,join_queue
70,22928,end_service
71,22928,begin_service
71,23031,end_service
72,23204,arrival
72,23204,join_queue
72,23204,begin_service
72,23341,end_service
73,23927,arrival
73,23927,join_queue
73,23927,begin_service
73,23987,end_service
74,24189,arrival
74,24189,join_queue
74,24189,begin_service
75,24395,arrival
75,24395,join_queue
76,24463,arrival
76,24463,join_queue
74,24481,end_service
75,24481,begin_service
75,24541,end_service
76,24541,begin_service
76,24629,end_service
77,24823,arrival
77,24823,join_queue
77,24823,begin_service
77,24883,end_service
78,25144,arrival
78,25144,join_queue
78,25144,begin_service
78,25223,end_service
79,25492,arrival
79,25492,join_queue
79,25492,begin_service
79,25792,end_service
80,25824,arrival
80,25824,join_queue
80,25824,begin_service
80,25884,end_service
81,25927,arrival
81,25927,join_queue
81,25927,begin_service
81,25987,end_service
82,27736,arrival
82,27736,join_queue
82,27736,begin_service
82,27832,end_service
83,28130,arrival
83,28130,join_queue
83,28130,begin_service
83,28190,end_service
84,28750,arrival
84,28750,join_queue
84,28750,begin_service
84,28810,end_service
85,29170,arrival
85,29170,join_queue
85,29170,begin_service
86,29321,arrival
86,29321,join_queue
85,29375,end_service
86,29375,begin_service
86,29435,end_service
87,29543,arrival
87,29543,join_queue
87,29543,begin_service
87,29603,end_service
88,30671,arrival
88,30671,join_queue
88,30671,begin_service
88,30731,end_service
89,30860,arrival
89,30860,join_queue
89,30860,begin_service
90,30869,arrival
90,30869,join_queue
89,30920,end_service
90,30920,begin_service
90,30980,end_service
91,30988,arrival
91,30988,join_queue
91,30988,begin_service
91,31048,end_service
92,31561,arrival
92,31561,join_queue
92,31561,begin_service
92,31621,end_service
93,32477,arrival
93,32477,join_queue
93,32477,begin_service
93,32537,end_service
94,33054,arrival
94,33054,join_queue
94,33054,begin_service
95,33079,arrival
95,33079,join_queue
94,33114,end_service
95,33114,begin_service
96,33334,arrival
96,33334,join_queue
95,33414,end_service
96,33414,begin_service
96,33554,end_service
97,34003,arrival
97,34003,join_queue
97,34003,begin_service
98,34089,arrival
98,34089,join_queue
97,34172,end_service
98,34172,begin_service
98,34232,end_service
99,34840,arrival
99,34840,join_queue
99,34840,begin_service
100,34844,arrival
100,34844,join_queue
99,35011,end_service
100,35011,begin_service
100,35071,end_service
101,35663,arrival
101,35663,join_queue
101,35663,begin_service
101,35723,end_service
