caseid,time,activity
223,11634,balk
224,11660,arrival
224,11660,balk
212,11688,end_service
213,11688,begin_service
213,11748,end_service
214,11748,begin_service
225,11752,arrival
225,11752,join_queue
226,11783,arrival
226,11783,join_queue
214,11834,end_service
215,11834,begin_service
227,11838,arrival
227,11838,join_queue
228,11869,arrival
228,11869,balk
229,11942,arrival
229,11942,balk
215,11949,end_service
216,11949,begin_service
230,11982,arrival
230,11982,join_queue
231,12019,arrival
231,12019,balk
216,12020,end_service
217,12020,begin_service
232,12047,arrival
232,12047,join_queue
233,12054,arrival
233,12054,balk
217,12080,end_service
218,12080,begin_service
234,12121,arrival
234,12121,join_queue
235,12125,arrival
235,12125,balk
218,12140,end_service
219,12140,begin_service
236,12161,arrival
236,12161,join_queue
237,12232,arrival
237,12232,balk
219,12285,end_service
220,12285,begin_service
238,12298,arrival
238,12298,join_queue
239,12359,arrival
239,12359,balk
240,12380,arrival
240,12380,balk
220,12460,end_service
221,12460,begin_service
241,12461,arrival
241,12461,join_queue
242,12470,arrival
242,12470,balk
243,12473,arrival
243,12473,balk
244,12491,arrival
244,12491,balk
245,12560,arrival
245,12560,balk
221,12581,end_service
222,12581,begin_service
246,12591,arrival
246,12591,join_queue
247,12604,arrival
247,12604,balk
248,12638,arrival
248,12638,balk
222,12641,end_service
225,12641,begin_service
249,12651,arrival
249,12651,join_queue
250,12658,arrival
250,12658,balk
251,12685,arrival
251,12685,balk
252,12722,arrival
252,12722,balk
253,12735,arrival
253,12735,balk
225,12807,end_service
226,12807,begin_service
254,12849,arrival
254,12849,join_queue
255,12859,arrival
255,12859,balk
226,12877,end_service
227,12877,begin_service
256,12917,arrival
256,12917,join_queue
257,12954,arrival
257,12954,balk
258,13010,arrival
258,13010,balk
259,13014,arrival
259,13014,balk
260,13052,arrival
260,13052,balk
227,13063,end_service
230,13063,begin_service
261,13116,arrival
261,13116,join_queue
230,13123,end_service
232,13123,begin_service
262,13153,arrival
262,13153,join_queue
263,13162,arrival
263,13162,balk
232,13205,end_service
234,13205,begin_service
264,13293,arrival
264,13293,join_queue
234,13353,end_service
236,13353,begin_service
265,13378,arrival
265,13378,join_queue
266,13429,arrival
266,13429,balk
267,13451,arrival
267,13451,balk
268,13503,arrival
268,13503,balk
269,13560,arrival
269,13560,balk
270,13633,arrival
270,13633,balk
236,13653,end_service
238,13653,begin_service
271,13681,arrival
271,13681,join_queue
238,13713,end_service
241,13713,begin_service
272,13770,arrival
272,13770,join_queue
273,13824,arrival
273,13824,balk
241,13860,end_service
246,13860,begin_service
246,13920,end_service
249,13920,begin_service
249,14059,end_service
254,14059,begin_service
274,14096,arrival
274,14096,join_queue
254,14129,end_service
256,14129,begin_service
275,14142,arrival
275,14142,join_queue
256,14197,end_service
261,14197,begin_service
261,14257,end_service
262,14257,begin_service
276,14272,arrival
276,14272,join_queue
262,14317,end_service
264,14317,begin_service
264,14377,end_service
265,14377,begin_service
277,14431,arrival
277,14431,join_queue
265,14437,end_service
271,14437,begin_service
278,14531,arrival
278,14531,join_queue
271,14655,end_service
272,14655,begin_service
279,14709,arrival
279,14709,join_queue
280,14799,arrival
280,14799,join_queue
281,14801,arrival
281,14801,join_queue
282,14814,arrival
282,14814,join_queue
283,14824,arrival
283,14824,join_queue
284,14869,arrival
284,14869,balk
285,14892,arrival
285,14892,balk
286,14910,arrival
286,14910,balk
287,14925,arrival
287,14925,balk
288,14931,arrival
288,14931,balk
272,14955,end_service
274,14955,begin_service
274,15015,end_service
275,15015,begin_service
289,15034,arrival
289,15034,join_queue
290,15044,arrival
290,15044,join_queue
291,15052,arrival
291,15052,balk
292,15118,arrival
292,15118,balk
293,15290,arrival
293,15290,balk
275,15306,end_service
276,15306,begin_service
294,15359,arrival
294,15359,join_queue
295,15425,arrival
295,15425,balk
296,15430,arrival
296,15430,balk
297,15461,arrival
297,15461,balk
298,15483,arrival
298,15483,balk
299,15498,arrival
299,15498,balk
300,15526,arrival
300,15526,balk
301,15552,arrival
301,15552,balk
302,15552,arrival
302,15552,balk
276,15606,end_service
277,15606,begin_service
303,15607,arrival
303,15607,join_queue
304,15634,arrival
304,15634,balk
305,15654,arrival
305,15654,balk
277,15747,end_service
278,15747,begin_service
306,15831,arrival
306,15831,join_queue
278,15859,end_service
279,15859,begin_service
307,15866,arrival
307,15866,join_queue
308,15871,arrival
308,15871,balk
279,15919,end_service
280,15919,begin_service
309,15943,arrival
309,15943,join_queue
310,15976,arrival
310,15976,balk
280,15979,end_service
311,15979,arrival
311,15979,balk
281,15979,begin_service
312,16017,arrival
312,16017,join_queue
281,16039,end_service
282,16039,begin_service
313,16065,arrival
313,16065,join_queue
314,16119,arrival
314,16119,balk
282,16125,end_service
283,16125,begin_service
315,16278,arrival
315,16278,join_queue
316,16308,arrival
316,16308,balk
317,16341,arrival
317,16341,balk
283,16392,end_service
289,16392,begin_service
318,16443,arrival
318,16443,join_queue
319,16483,arrival
319,16483,balk
320,16649,arrival
320,16649,balk
321,16662,arrival
321,16662,balk
289,16675,end_service
290,16675,begin_service
322,16706,arrival
322,16706,join_queue
323,16733,arrival
323,16733,balk
324,16777,arrival
324,16777,balk
325,16789,arrival
325,16789,balk
326,16821,arrival
326,16821,balk
327,16830,arrival
327,16830,balk
328,16882,arrival
328,16882,balk
290,16919,end_service
294,16919,begin_service
329,16933,arrival
329,16933,join_queue
330,16961,arrival
330,16961,balk
294,16979,end_service
303,16979,begin_service
331,17035,arrival
331,17035,join_queue
332,17066,arrival
332,17066,balk
303,17073,end_service
306,17073,begin_service
333,17084,arrival
333,17084,join_queue
306,17133,end_service
307,17133,begin_service
334,17171,arrival
334,17171,join_queue
307,17247,end_service
309,17247,begin_service
335,17269,arrival
335,17269,join_queue
336,17330,arrival
336,17330,balk
337,17349,arrival
337,17349,balk
338,17351,arrival
338,17351,balk
339,17355,arrival
339,17355,balk
309,17361,end_service
312,17361,begin_service
340,17448,arrival
340,17448,join_queue
341,17545,arrival
341,17545,balk
312,17553,end_service
313,17553,begin_service
313,17613,end_service
315,17613,begin_service
315,17680,end_service
318,17680,begin_service
318,17740,end_service
322,17740,begin_service
342,17742,arrival
342,17742,join_queue
322,17800,end_service
329,17800,begin_service
343,17847,arrival
343,17847,join_queue
329,17860,end_service
331,17860,begin_service
344,17938,arrival
344,17938,join_queue
331,17969,end_service
333,17969,begin_service
345,18016,arrival
345,18016,join_queue
333,18030,end_service
334,18030,begin_service
346,18109,arrival
346,18109,join_queue
347,18126,arrival
347,18126,join_queue
348,18165,arrival
348,18165,join_queue
349,18282,arrival
349,18282,join_queue
334,18330,end_service
335,18330,begin_service
350,18382,arrival
350,18382,join_queue
351,18385,arrival
351,18385,balk
335,18390,end_service
340,18390,begin_service
352,18393,arrival
352,18393,join_queue
353,18436,arrival
353,18436,balk
354,18454,arrival
354,18454,balk
355,18505,arrival
355,18505,balk
356,18603,arrival
356,18603,balk
357,18619,arrival
357,18619,balk
358,18622,arrival
358,18622,balk
340,18652,end_service
342,18652,begin_service
342,18712,end_service
343,18712,begin_service
359,18735,arrival
359,18735,join_queue
343,18772,end_service
344,18772,begin_service
344,18851,end_service
345,18851,begin_service
360,18920,arrival
360,18920,join_queue
361,18928,arrival
361,18928,join_queue
345,18973,end_service
346,18973,begin_service
346,19046,end_service
347,19046,begin_service
362,19150,arrival
362,19150,join_queue
363,19286,arrival
363,19286,join_queue
364,19298,arrival
364,19298,join_queue
347,19308,end_service
348,19308,begin_service
348,19376,end_service
349,19376,begin_service
349,19436,end_service
350,19436,begin_service
365,19476,arrival
365,19476,join_queue
350,19496,end_service
352,19496,begin_service
366,19524,arrival
366,19524,join_queue
352,19594,end_service
359,19594,begin_service
359,19685,end_service
360,19685,begin_service
367,19698,arrival
367,19698,join_queue
360,19794,end_service
361,19794,begin_service
368,19816,arrival
368,19816,join_queue
369,19875,arrival
369,19875,join_queue
370,19897,arrival
370,19897,join_queue
371,19928,arrival
371,19928,join_queue
372,19975,arrival
372,19975,balk
361,20044,end_service
362,20044,begin_service
373,20125,arrival
373,20125,join_queue
374,20158,arrival
374,20158,balk
362,20208,end_service
363,20208,begin_service
375,20272,arrival
375,20272,join_queue
376,20278,arrival
376,20278,balk
377,20400,arrival
377,20400,balk
363,20430,end_service
364,20430,begin_service
378,20473,arrival
378,20473,join_queue
379,20481,arrival
379,20481,balk
380,20556,arrival
380,20556,balk
381,20596,arrival
381,20596,balk
364,20610,end_service
365,20610,begin_service
382,20615,arrival
382,20615,join_queue
383,20627,arrival
383,20627,balk
384,20639,arrival
384,20639,balk
365,20714,end_service
366,20714,begin_service
385,20764,arrival
385,20764,join_queue
386,20779,arrival
386,20779,balk
387,20788,arrival
387,20788,balk
388,20822,arrival
388,20822,balk
389,20840,arrival
389,20840,balk
366,20871,end_service
367,20871,begin_service
390,20883,arrival
390,20883,join_queue
391,20889,arrival
391,20889,balk
392,20926,arrival
392,20926,balk
367,20931,end_service
368,20931,begin_service
393,20951,arrival
393,20951,join_queue
368,20991,end_service
369,20991,begin_service
394,21157,arrival
394,21157,join_queue
395,21201,arrival
395,21201,balk
369,21243,end_service
370,21243,begin_service
396,21284,arrival
396,21284,join_queue
370,21303,end_service
371,21303,begin_service
371,21363,end_service
373,21363,begin_service
397,21400,arrival
397,21400,join_queue
398,21430,arrival
398,21430,join_queue
399,21465,arrival
399,21465,balk
400,21514,arrival
400,21514,balk
401,21592,arrival
401,21592,balk
402,21621,arrival
402,21621,balk
373,21663,end_service
375,21663,begin_service
403,21665,arrival
403,21665,join_queue
404,21720,arrival
404,21720,balk
375,21723,end_service
378,21723,begin_service
405,21756,arrival
405,21756,join_queue
406,21764,arrival
406,21764,balk
407,21827,arrival
407,21827,balk
408,21841,arrival
408,21841,balk
378,21902,end_service
382,21902,begin_service
409,21924,arrival
409,21924,join_queue
382,21962,end_service
385,21962,begin_service
410,21984,arrival
410,21984,join_queue
385,22022,end_service
390,22022,begin_service
411,22040,arrival
411,22040,join_queue
390,22091,end_service
393,22091,begin_service
412,22104,arrival
412,22104,join_queue
413,22137,arrival
413,22137,balk
393,22151,end_service
394,22151,begin_service
414,22215,arrival
414,22215,join_queue
415,22225,arrival
415,22225,balk
416,22273,arrival
416,22273,balk
417,22321,arrival
417,22321,balk
418,22321,arrival
418,22321,balk
419,22332,arrival
419,22332,balk
394,22392,end_service
396,22392,begin_service
420,22407,arrival
420,22407,join_queue
421,22409,arrival
421,22409,balk
422,22466,arrival
422,22466,balk
423,22470,arrival
423,22470,balk
424,22576,arrival
424,22576,balk
425,22619,arrival
425,22619,balk
396,22658,end_service
397,22658,begin_service
426,22731,arrival
426,22731,join_queue
397,22818,end_service
398,22818,begin_service
427,22841,arrival
427,22841,join_queue
428,22862,arrival
428,22862,balk
429,22875,arrival
429,22875,balk
430,22951,arrival
430,22951,balk
398,22954,end_service
403,22954,begin_service
403,23022,end_service
405,23022,begin_service
431,23078,arrival
431,23078,join_queue
405,23101,end_service
409,23101,begin_service
432,23154,arrival
432,23154,join_queue
409,23161,end_service
410,23161,begin_service
433,23164,arrival
433,23164,join_queue
434,23229,arrival
434,23229,join_queue
435,23248,arrival
435,23248,balk
436,23360,arrival
436,23360,balk
437,23363,arrival
437,23363,balk
438,23448,arrival
438,23448,balk
410,23461,end_service
411,23461,begin_service
439,23467,arrival
439,23467,join_queue
440,23511,arrival
440,23511,balk
411,23587,end_service
412,23587,begin_service
441,23624,arrival
441,23624,join_queue
442,23641,arrival
442,23641,balk
412,23647,end_service
414,23647,begin_service
443,23664,arrival
443,23664,join_queue
444,23665,arrival
444,23665,balk
445,23696,arrival
445,23696,balk
414,23708,end_service
420,23708,begin_service
446,23755,arrival
446,23755,join_queue
420,23768,end_service
426,23768,begin_service
447,23817,arrival
447,23817,join_queue
448,23870,arrival
448,23870,balk
449,23880,arrival
449,23880,balk
450,23963,arrival
450,23963,balk
451,23998,arrival
451,23998,balk
452,24001,arrival
452,24001,balk
453,24024,arrival
453,24024,balk
426,24068,end_service
427,24068,begin_service
454,24069,arrival
454,24069,join_queue
427,24128,end_service
431,24128,begin_service
455,24162,arrival
455,24162,join_queue
431,24188,end_service
432,24188,begin_service
432,24264,end_service
433,24264,begin_service
433,24333,end_service
434,24333,begin_service
456,24421,arrival
456,24421,join_queue
457,24530,arrival
457,24530,join_queue
458,24537,arrival
458,24537,join_queue
434,24550,end_service
439,24550,begin_service
459,24606,arrival
459,24606,join_queue
439,24646,end_service
441,24646,begin_service
441,24706,end_service
443,24706,begin_service
443,24787,end_service
446,24787,begin_service
460,24813,arrival
460,24813,join_queue
461,24823,arrival
461,24823,join_queue
446,24847,end_service
447,24847,begin_service
462,24859,arrival
462,24859,join_queue
463,24860,arrival
463,24860,join_queue
464,24868,arrival
464,24868,balk
465,24891,arrival
465,24891,balk
447,24907,end_service
454,24907,begin_service
466,24914,arrival
466,24914,join_queue
454,24994,end_service
455,24994,begin_service
467,25044,arrival
467,25044,join_queue
455,25054,end_service
456,25054,begin_service
456,25114,end_service
457,25114,begin_service
468,25191,arrival
468,25191,join_queue
457,25220,end_service
458,25220,begin_service
469,25256,arrival
469,25256,join_queue
470,25270,arrival
470,25270,join_queue
471,25320,arrival
471,25320,balk
472,25338,arrival
472,25338,balk
473,25352,arrival
473,25352,balk
474,25378,arrival
474,25378,balk
458,25431,end_service
459,25431,begin_service
475,25442,arrival
475,25442,join_queue
476,25490,arrival
476,25490,balk
477,25508,arrival
477,25508,balk
478,25570,arrival
478,25570,balk
459,25635,end_service
460,25635,begin_service
460,25695,end_service
461,25695,begin_service
479,25758,arrival
479,25758,join_queue
480,25838,arrival
480,25838,join_queue
481,25895,arrival
481,25895,balk
461,25916,end_service
462,25916,begin_service
482,26006,arrival
482,26006,join_queue
483,26016,arrival
483,26016,balk
484,26072,arrival
484,26072,balk
485,26074,arrival
485,26074,balk
462,26075,end_service
463,26075,begin_service
463,26138,end_service
466,26138,begin_service
486,26171,arrival
486,26171,join_queue
487,26297,arrival
487,26297,join_queue
466,26307,end_service
467,26307,begin_service
467,26406,end_service
468,26406,begin_service
468,26476,end_service
469,26476,begin_service
488,26490,arrival
488,26490,join_queue
489,26519,arrival
489,26519,join_queue
469,26536,end_service
470,26536,begin_service
470,26646,end_service
475,26646,begin_service
490,26654,arrival
490,26654,join_queue
491,26656,arrival
491,26656,join_queue
492,26673,arrival
492,26673,join_queue
475,26784,end_service
479,26784,begin_service
493,26812,arrival
493,26812,join_queue
494,26866,arrival
494,26866,balk
479,26893,end_service
480,26893,begin_service
480,26953,end_service
482,26953,begin_service
495,26955,arrival
495,26955,join_queue
496,26965,arrival
496,26965,join_queue
497,26999,arrival
497,26999,balk
498,27059,arrival
498,27059,balk
499,27124,arrival
499,27124,balk
500,27146,arrival
500,27146,balk
482,27253,end_service
486,27253,begin_service
501,27306,arrival
501,27306,join_queue
486,27333,end_service
487,27333,begin_service
502,27383,arrival
502,27383,join_queue
487,27393,end_service
488,27393,begin_service
503,27440,arrival
503,27440,join_queue
504,27465,arrival
504,27465,balk
505,27554,arrival
505,27554,balk
506,27565,arrival
506,27565,balk
488,27602,end_service
489,27602,begin_service
489,27662,end_service
490,27662,begin_service
490,27722,end_service
491,27722,begin_service
507,27735,arrival
507,27735,join_queue
491,27782,end_service
508,27782,arrival
508,27782,join_queue
492,27782,begin_service
509,27812,arrival
509,27812,join_queue
510,27829,arrival
510,27829,join_queue
492,27874,end_service
493,27874,begin_service
511,27884,arrival
511,27884,join_queue
512,27894,arrival
512,27894,balk
513,27934,arrival
513,27934,balk
514,27940,arrival
514,27940,balk
515,27959,arrival
515,27959,balk
516,27990,arrival
516,27990,balk
493,28017,end_service
495,28017,begin_service
517,28072,arrival
517,28072,join_queue
495,28077,end_service
496,28077,begin_service
518,28089,arrival
518,28089,join_queue
519,28112,arrival
519,28112,balk
496,28137,end_service
501,28137,begin_service
520,28195,arrival
520,28195,join_queue
521,28213,arrival
521,28213,balk
501,28315,end_service
502,28315,begin_service
522,28365,arrival
522,28365,join_queue
502,28375,end_service
503,28375,begin_service
523,28418,arrival
523,28418,join_queue
503,28435,end_service
